date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:32	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:07:58%20GMT	https://billionday-sale.xyz/fkk/single-products/118/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/118/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/118/)
17:37:33	48080/48080	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2013:31:00%20GMT	https://billionday-sale.xyz/fkk/upload/product/7957230904092525.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/7957230904092525.jpg	(from https://billionday-sale.xyz/fkk/single-products/118/)
17:37:34	67087/67087	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2013:31:38%20GMT	https://billionday-sale.xyz/fkk/upload/product/7331230928092525.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/7331230928092525.jpg	(from https://billionday-sale.xyz/fkk/single-products/118/)
17:37:35	49889/49889	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2013:32:08%20GMT	https://billionday-sale.xyz/fkk/upload/product/1203231908092525.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/1203231908092525.jpg	(from https://billionday-sale.xyz/fkk/single-products/118/)
17:37:35	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:08:01%20GMT	https://billionday-sale.xyz/fkk/single-products/117/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/117/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/117/)
17:37:36	97336/97336	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2013:53:02%20GMT	https://billionday-sale.xyz/fkk/upload/product/4899230908092040.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/4899230908092040.jpg	(from https://billionday-sale.xyz/fkk/single-products/117/)
17:37:37	160542/160542	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2013:53:32%20GMT	https://billionday-sale.xyz/fkk/upload/product/2085230908092040.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/2085230908092040.jpg	(from https://billionday-sale.xyz/fkk/single-products/117/)
17:37:38	133450/133450	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2013:53:48%20GMT	https://billionday-sale.xyz/fkk/upload/product/1799230908092040.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/1799230908092040.jpg	(from https://billionday-sale.xyz/fkk/single-products/117/)
17:37:39	197329/197329	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Sep%202022%2006:01:16%20GMT	https://m.media-amazon.com/images/S/aplus-media-library-service-media/f443fcd3-dd3b-46e0-b849-493138d7e71e.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/S/aplus-media-library-service-media/f443fcd3-dd3b-46e0-b849-493138d7e71e.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://billionday-sale.xyz/fkk/single-products/117/)
17:37:39	1010858/1010858	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Nov%202022%2009:52:02%20GMT	https://m.media-amazon.com/images/S/aplus-media-library-service-media/57c6b9b1-0267-465d-8f31-ac496537baf0.__CR0,0,970,600_PT0_SX970_V1___.png	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/S/aplus-media-library-service-media/57c6b9b1-0267-465d-8f31-ac496537baf0.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://billionday-sale.xyz/fkk/single-products/117/)
17:37:40	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:08:05%20GMT	https://billionday-sale.xyz/fkk/single-products/116/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/116/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/116/)
17:37:40	1051671/1051671	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202022%2011:21:01%20GMT	https://m.media-amazon.com/images/S/aplus-media-library-service-media/7ffee128-0cb9-40c0-b3b0-fcbaf3337ecb.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/S/aplus-media-library-service-media/7ffee128-0cb9-40c0-b3b0-fcbaf3337ecb.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://billionday-sale.xyz/fkk/single-products/117/)
17:37:41	88176/88176	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2014:08:28%20GMT	https://billionday-sale.xyz/fkk/upload/product/6095230908091710.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/6095230908091710.jpg	(from https://billionday-sale.xyz/fkk/single-products/116/)
17:37:42	102508/102508	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2014:08:52%20GMT	https://billionday-sale.xyz/fkk/upload/product/2445230908091710.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/2445230908091710.jpg	(from https://billionday-sale.xyz/fkk/single-products/116/)
17:37:43	62079/62079	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2014:09:08%20GMT	https://billionday-sale.xyz/fkk/upload/product/2632230908091710.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/2632230908091710.jpg	(from https://billionday-sale.xyz/fkk/single-products/116/)
17:37:44	75424/75424	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2019:45:21%20GMT	https://m.media-amazon.com/images/G/31/img21/Apple_Ultra2/Ultra2_Desktop_1500__en-IN_01._CB578485693_.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/G/31/img21/Apple_Ultra2/Ultra2_Desktop_1500__en-IN_01._CB578485693_.jpg	(from https://billionday-sale.xyz/fkk/single-products/116/)
17:37:44	96463/96463	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2014:09:24%20GMT	https://billionday-sale.xyz/fkk/upload/product/290230908091710.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/290230908091710.jpg	(from https://billionday-sale.xyz/fkk/single-products/116/)
17:37:44	65497/65497	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2019:45:21%20GMT	https://m.media-amazon.com/images/G/31/img21/Apple_Ultra2/Ultra2_Desktop_1500__en-IN_02._CB578485693_.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/G/31/img21/Apple_Ultra2/Ultra2_Desktop_1500__en-IN_02._CB578485693_.jpg	(from https://billionday-sale.xyz/fkk/single-products/116/)
17:37:44	76851/76851	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2019:45:21%20GMT	https://m.media-amazon.com/images/G/31/img21/Apple_Ultra2/Ultra2_Desktop_1500__en-IN_03._CB578485693_.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/G/31/img21/Apple_Ultra2/Ultra2_Desktop_1500__en-IN_03._CB578485693_.jpg	(from https://billionday-sale.xyz/fkk/single-products/116/)
17:37:44	58293/58293	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2020:08:50%20GMT	https://m.media-amazon.com/images/G/31/img21/Apple_Ultra2/Ultra2_Desktop_1500__en-IN_05._CB578485052_.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/G/31/img21/Apple_Ultra2/Ultra2_Desktop_1500__en-IN_05._CB578485052_.jpg	(from https://billionday-sale.xyz/fkk/single-products/116/)
17:37:45	48373/48373	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2020:08:50%20GMT	https://m.media-amazon.com/images/G/31/img21/Apple_Ultra2/Ultra2_Desktop_1500__en-IN_06._CB578485052_.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/G/31/img21/Apple_Ultra2/Ultra2_Desktop_1500__en-IN_06._CB578485052_.jpg	(from https://billionday-sale.xyz/fkk/single-products/116/)
17:37:45	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:08:11%20GMT	https://billionday-sale.xyz/fkk/single-products/114/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/114/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/114/)
17:37:46	33334/33334	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2014:27:40%20GMT	https://billionday-sale.xyz/fkk/upload/product/6451230908090933.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/6451230908090933.jpg	(from https://billionday-sale.xyz/fkk/single-products/114/)
17:37:47	35439/35439	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2014:28:00%20GMT	https://billionday-sale.xyz/fkk/upload/product/5306230908090933.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/5306230908090933.jpg	(from https://billionday-sale.xyz/fkk/single-products/114/)
17:37:48	18727/18727	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2014:28:24%20GMT	https://billionday-sale.xyz/fkk/upload/product/3919230908090933.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/3919230908090933.jpg	(from https://billionday-sale.xyz/fkk/single-products/114/)
17:37:48	45628/45628	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2011:29:01%20GMT	https://m.media-amazon.com/images/G/31/img20/Wireless/WLA/July/Headsets/AirPods/River_images/IN_AMZ_AirPods_Wired_Desktop_05._CB408311057_.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/G/31/img20/Wireless/WLA/July/Headsets/AirPods/River_images/IN_AMZ_AirPods_Wired_Desktop_05._CB408311057_.jpg	(from https://billionday-sale.xyz/fkk/single-products/114/)
17:37:48	35573/35573	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2011:29:02%20GMT	https://m.media-amazon.com/images/G/31/img20/Wireless/WLA/July/Headsets/AirPods/River_images/IN_AMZ_AirPods_Wired_Desktop_02._CB408311056_.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/G/31/img20/Wireless/WLA/July/Headsets/AirPods/River_images/IN_AMZ_AirPods_Wired_Desktop_02._CB408311056_.jpg	(from https://billionday-sale.xyz/fkk/single-products/114/)
17:37:48	52259/52259	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2011:29:06%20GMT	https://m.media-amazon.com/images/G/31/img20/Wireless/WLA/July/Headsets/AirPods/River_images/IN_AMZ_AirPods_Wired_Desktop_03._CB408311276_.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/G/31/img20/Wireless/WLA/July/Headsets/AirPods/River_images/IN_AMZ_AirPods_Wired_Desktop_03._CB408311276_.jpg	(from https://billionday-sale.xyz/fkk/single-products/114/)
17:37:49	61231/61231	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2011:29:02%20GMT	https://m.media-amazon.com/images/G/31/img20/Wireless/WLA/July/Headsets/AirPods/River_images/IN_AMZ_AirPods_Wired_Desktop_04._CB408311056_.jpg	C:/Users/princ/Downloads/FlipKart/m.media-amazon.com/images/G/31/img20/Wireless/WLA/July/Headsets/AirPods/River_images/IN_AMZ_AirPods_Wired_Desktop_04._CB408311056_.jpg	(from https://billionday-sale.xyz/fkk/single-products/114/)
17:37:49	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:08:15%20GMT	https://billionday-sale.xyz/fkk/single-products/113/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/113/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/113/)
17:37:50	226013/226013	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2006:45:00%20GMT	https://billionday-sale.xyz/fkk/upload/product/3110230908090345.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/3110230908090345.jpg	(from https://billionday-sale.xyz/fkk/single-products/113/)
17:37:52	126986/126986	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2006:45:00%20GMT	https://billionday-sale.xyz/fkk/upload/product/133230908090345.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/133230908090345.jpg	(from https://billionday-sale.xyz/fkk/single-products/113/)
17:37:53	539658/539658	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2006:45:02%20GMT	https://billionday-sale.xyz/fkk/upload/product/2437230908090345.jpg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/product/2437230908090345.jpg	(from https://billionday-sale.xyz/fkk/single-products/113/)
17:37:53	130839/130839	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Dec%202023%2015:13:56%20GMT	https://cdn.shopify.com/s/files/1/0356/9850/7909/files/Zeb-Juke-bar-9750-banner1.jpg?v=1669029428	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0356/9850/7909/files/Zeb-Juke-bar-9750-banner1af2b.jpg	(from https://billionday-sale.xyz/fkk/single-products/113/)
17:37:54	113880/113880	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Dec%202023%2015:13:56%20GMT	https://cdn.shopify.com/s/files/1/0356/9850/7909/files/02_75e34f17-6fbf-4c9d-b633-e9f65184c82a.jpg?v=1669298526	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0356/9850/7909/files/02_75e34f17-6fbf-4c9d-b633-e9f65184c82a9289.jpg	(from https://billionday-sale.xyz/fkk/single-products/113/)
17:37:54	162504/162504	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2012:08:20%20GMT	https://cdn.shopify.com/s/files/1/0356/9850/7909/files/zeb-jukebar9750-banner3.jpg?v=1669357131	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0356/9850/7909/files/zeb-jukebar9750-banner35d82.jpg	(from https://billionday-sale.xyz/fkk/single-products/113/)
17:37:55	125242/125242	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2012:08:20%20GMT	https://cdn.shopify.com/s/files/1/0356/9850/7909/files/Zeb-Juke-bar-9750-banner4.jpg?v=1669029492	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0356/9850/7909/files/Zeb-Juke-bar-9750-banner48fc2.jpg	(from https://billionday-sale.xyz/fkk/single-products/113/)
17:37:56	91212/91212	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2012:08:21%20GMT	https://cdn.shopify.com/s/files/1/0356/9850/7909/files/Zeb-Juke-bar-9750-banner5.jpg?v=1669029506	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0356/9850/7909/files/Zeb-Juke-bar-9750-banner5077f.jpg	(from https://billionday-sale.xyz/fkk/single-products/113/)
17:37:56	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:08:22%20GMT	https://billionday-sale.xyz/fkk/single-products/112/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/112/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/112/)
17:37:57	158750/158750	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/500348360.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/500348360.png	(from https://billionday-sale.xyz/fkk/single-products/112/)
17:37:59	306865/306865	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/401768330.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/401768330.png	(from https://billionday-sale.xyz/fkk/single-products/112/)
17:38:00	345900/345900	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/184215420.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/184215420.png	(from https://billionday-sale.xyz/fkk/single-products/112/)
17:38:01	337432/337432	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/870914496.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/870914496.png	(from https://billionday-sale.xyz/fkk/single-products/112/)
17:38:02	576257/576257	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/670710523.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/670710523.png	(from https://billionday-sale.xyz/fkk/single-products/112/)
17:38:03	468882/468882	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/356916393.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/356916393.png	(from https://billionday-sale.xyz/fkk/single-products/112/)
17:38:03	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Dec%202023%2012:08:29%20GMT	https://billionday-sale.xyz/fkk/single-products/111/external452e452e452e452e452e.html?link=http://www.w3.org/2000/svg	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/single-products/111/external452e452e452e452e452e452e.html	(from https://billionday-sale.xyz/fkk/single-products/111/)
17:38:04	170175/170175	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/786204251.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/786204251.png	(from https://billionday-sale.xyz/fkk/single-products/111/)
17:38:05	290409/290409	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/496397871.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/496397871.png	(from https://billionday-sale.xyz/fkk/single-products/111/)
17:38:07	296428/296428	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/425397272.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/425397272.png	(from https://billionday-sale.xyz/fkk/single-products/111/)
17:38:08	213794/213794	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/556664444.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/556664444.png	(from https://billionday-sale.xyz/fkk/single-products/111/)
17:38:09	289370/289370	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2012:19:58%20GMT	https://billionday-sale.xyz/fkk/upload/innovative/601214901.png	C:/Users/princ/Downloads/FlipKart/billionday-sale.xyz/fkk/upload/innovative/601214901.png	(from https://billionday-sale.xyz/fkk/single-products/111/)
17:38:09	599373/599373	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Dec%202023%2018:33:59%20GMT	https://cdn.shopify.com/s/files/1/0137/0292/2286/files/commando-desktop_1_128a23ba-0372-41e8-a973-646c4575379e.jpg?v=1693941875	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0137/0292/2286/files/commando-desktop_1_128a23ba-0372-41e8-a973-646c4575379eee50.jpg	(from https://billionday-sale.xyz/fkk/single-products/111/)
17:38:10	424445/424445	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Dec%202023%2018:33:59%20GMT	https://cdn.shopify.com/s/files/1/0137/0292/2286/files/commando-desktop_2_e65ab323-be7c-4423-9011-9f655b4667c6.jpg?v=1693941875	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0137/0292/2286/files/commando-desktop_2_e65ab323-be7c-4423-9011-9f655b4667c6ee50.jpg	(from https://billionday-sale.xyz/fkk/single-products/111/)
17:38:10	355671/355671	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Dec%202023%2018:33:59%20GMT	https://cdn.shopify.com/s/files/1/0137/0292/2286/files/commando-desktop_3_ce7a88f8-1f38-43a9-93c9-ea34127da00f.jpg?v=1693415571	C:/Users/princ/Downloads/FlipKart/cdn.shopify.com/s/files/1/0137/0292/2286/files/commando-desktop_3_ce7a88f8-1f38-43a9-93c9-ea34127da00fb937.jpg	(from https://billionday-sale.xyz/fkk/single-products/111/)
